Time (Hour)	Akumulasi Keausan Pompa : Eksperimen_Pompa_01	Akumulasi Kotoran Filter : Eksperimen_Pompa_01	Efek Hambatan Filter : Eksperimen_Pompa_01	Efisiensi Aktual : Eksperimen_Pompa_01	Laju Aliran Masuk : Eksperimen_Pompa_01	RPM Aktual : Eksperimen_Pompa_01
0	0	0	0	0.75	1034.48	2000
1	6.38906	2.06897	0.310345	0.749744	1041.84	2015.52
2	12.8937	4.15265	0.622898	0.749484	1049.25	2031.14
3	19.5165	6.25115	0.937672	0.749219	1056.69	2046.88
4	26.2602	8.36453	1.25468	0.74895	1064.18	2062.73
5	33.1277	10.4929	1.57393	0.748675	1071.71	2078.7
6	40.1217	12.6363	1.89545	0.748395	1079.29	2094.77
7	47.2453	14.7949	2.21924	0.74811	1086.91	2110.96
8	54.5015	16.9687	2.54531	0.74782	1094.57	2127.27
9	61.8934	19.1579	2.87368	0.747524	1102.27	2143.68
10	69.4242	21.3624	3.20436	0.747223	1110.01	2160.22
11	77.0972	23.5824	3.53736	0.746916	1117.8	2176.87
12	84.9158	25.818	3.8727	0.746603	1125.63	2193.64
13	92.8836	28.0693	4.21039	0.746285	1133.5	2210.52
14	101.004	30.3363	4.55044	0.74596	1141.41	2227.52
15	109.281	32.6191	4.89286	0.745629	1149.36	2244.64
16	117.718	34.9178	5.23767	0.745291	1157.36	2261.88
17	126.319	37.2325	5.58488	0.744947	1165.39	2279.24
18	135.088	39.5633	5.9345	0.744596	1173.47	2296.72
19	144.03	41.9102	6.28654	0.744239	1181.58	2314.33
20	153.148	44.2734	6.64101	0.743874	1189.74	2332.05
21	162.447	46.6529	6.99793	0.743502	1197.94	2349.9
22	171.932	49.0488	7.35731	0.743123	1206.17	2367.87
23	181.606	51.4611	7.71916	0.742736	1214.44	2385.96
24	191.476	53.89	8.0835	0.742341	1222.76	2404.17
25	201.545	56.3355	8.45033	0.741938	1231.11	2422.52
26	211.819	58.7977	8.81966	0.741527	1239.49	2440.98
27	222.303	61.2767	9.19151	0.741108	1247.92	2459.58
28	233.003	63.7725	9.56588	0.74068	1256.38	2478.29
29	243.924	66.2853	9.94279	0.740243	1264.88	2497.14
30	255.072	68.8151	10.3223	0.739797	1273.41	2516.11
31	266.452	71.3619	10.7043	0.739342	1281.98	2535.21
32	278.071	73.9258	11.0889	0.738877	1290.58	2554.44
33	289.936	76.507	11.476	0.738403	1299.22	2573.8
34	302.051	79.1054	11.8658	0.737918	1307.88	2593.29
35	314.425	81.7212	12.2582	0.737423	1316.58	2612.91
36	327.064	84.3544	12.6532	0.736917	1325.31	2632.66
37	339.974	87.005	13.0507	0.736401	1334.07	2652.54
38	353.164	89.6731	13.451	0.735873	1342.86	2672.55
39	366.641	92.3589	13.8538	0.735334	1351.68	2692.69
40	380.412	95.0622	14.2593	0.734784	1360.53	2712.97
41	394.486	97.7833	14.6675	0.734221	1369.4	2733.37
42	408.871	100.522	15.0783	0.733645	1378.3	2753.92
43	423.575	103.279	15.4918	0.733057	1387.22	2774.59
44	438.607	106.053	15.908	0.732456	1396.16	2795.4
45	453.976	108.845	16.3268	0.731841	1405.13	2816.34
46	469.692	111.656	16.7484	0.731212	1414.12	2837.42
47	485.763	114.484	17.1726	0.730569	1423.12	2858.63
48	502.201	117.33	17.5995	0.729912	1432.14	2879.98
49	519.015	120.194	18.0292	0.729239	1440.45	2900
50	536.189	123.075	18.4613	0.728552	1438.64	2900
51	553.363	125.953	18.8929	0.727865	1436.84	2900
52	570.537	128.826	19.324	0.727179	1435.03	2900
53	587.712	131.696	19.7545	0.726492	1433.23	2900
54	604.886	134.563	20.1844	0.725805	1431.42	2900
55	622.06	137.426	20.6139	0.725118	1429.62	2900
56	639.234	140.285	21.0427	0.724431	1427.82	2900
57	656.408	143.141	21.4711	0.723744	1426.02	2900
58	673.582	145.993	21.8989	0.723057	1424.21	2900
59	690.756	148.841	22.3262	0.72237	1422.41	2900
60	707.931	151.686	22.7529	0.721683	1420.61	2900
61	725.105	154.527	23.1791	0.720996	1418.81	2900
62	742.279	157.365	23.6047	0.720309	1417.01	2900
63	759.453	160.199	24.0298	0.719622	1415.21	2900
64	776.627	163.029	24.4544	0.718935	1413.42	2900
65	793.801	165.856	24.8784	0.718248	1411.62	2900
66	810.975	168.679	25.3019	0.717561	1409.82	2900
67	828.15	171.499	25.7248	0.716874	1408.02	2900
68	845.324	174.315	26.1472	0.716187	1406.23	2900
69	862.498	177.127	26.5691	0.7155	1404.43	2900
70	879.672	179.936	26.9904	0.714813	1402.64	2900
71	896.846	182.742	27.4112	0.714126	1400.84	2900
72	914.02	185.543	27.8315	0.713439	1399.05	2900
73	931.194	188.341	28.2512	0.712752	1397.25	2900
74	948.369	191.136	28.6704	0.712065	1395.46	2900
75	965.543	193.927	29.089	0.711378	1393.67	2900
76	982.717	196.714	29.5071	0.710691	1391.88	2900
77	999.891	199.498	29.9247	0.710004	1390.08	2900
78	1017.07	202.278	30.3417	0.709317	1388.29	2900
79	1034.24	205.055	30.7582	0.70863	1386.5	2900
80	1051.41	207.828	31.1741	0.707943	1384.71	2900
81	1068.59	210.597	31.5896	0.707256	1382.92	2900
82	1085.76	213.363	32.0044	0.70657	1381.13	2900
83	1102.94	216.125	32.4188	0.705883	1379.35	2900
84	1120.11	218.884	32.8326	0.705196	1377.56	2900
85	1137.28	221.639	33.2458	0.704509	1375.77	2900
86	1154.46	224.39	33.6586	0.703822	1373.98	2900
87	1171.63	227.138	34.0708	0.703135	1372.2	2900
88	1188.81	229.883	34.4824	0.702448	1370.41	2900
89	1205.98	232.624	34.8936	0.701761	1368.63	2900
90	1223.15	235.361	35.3041	0.701074	1366.84	2900
91	1240.33	238.095	35.7142	0.700387	1365.06	2900
92	1257.5	240.825	36.1237	0.6997	1363.28	2900
93	1274.68	243.551	36.5327	0.699013	1361.49	2900
94	1291.85	246.274	36.9411	0.698326	1359.71	2900
95	1309.03	248.994	37.3491	0.697639	1357.93	2900
96	1326.2	251.71	37.7564	0.696952	1356.15	2900
97	1343.37	254.422	38.1633	0.696265	1354.37	2900
98	1360.55	257.131	38.5696	0.695578	1352.59	2900
99	1377.72	259.836	38.9754	0.694891	1350.81	2900
100	1394.9	262.537	39.3806	0.694204	1349.03	2900
101	1412.07	265.235	39.7853	0.693517	1347.25	2900
102	1429.24	267.93	40.1895	0.69283	1345.47	2900
103	1446.42	270.621	40.5931	0.692143	1343.69	2900
104	1463.59	273.308	40.9962	0.691456	1341.92	2900
105	1480.77	275.992	41.3988	0.690769	1340.14	2900
106	1497.94	278.672	41.8009	0.690082	1338.36	2900
107	1515.12	281.349	42.2024	0.689395	1336.59	2900
108	1532.29	284.022	42.6033	0.688708	1334.81	2900
109	1549.46	286.692	43.0038	0.688021	1333.04	2900
110	1566.64	289.358	43.4037	0.687334	1331.27	2900
111	1583.81	292.021	43.8031	0.686648	1329.49	2900
112	1600.99	294.68	44.2019	0.685961	1327.72	2900
113	1618.16	297.335	44.6002	0.685274	1325.95	2900
114	1635.33	299.987	44.998	0.684587	1324.18	2900
115	1652.51	302.635	45.3953	0.6839	1322.4	2900
116	1669.68	305.28	45.792	0.683213	1320.63	2900
117	1686.86	307.921	46.1882	0.682526	1318.86	2900
118	1704.03	310.559	46.5838	0.681839	1317.09	2900
119	1721.21	313.193	46.979	0.681152	1315.32	2900
120	1738.38	315.824	47.3736	0.680465	1313.56	2900
121	1755.55	318.451	47.7676	0.679778	1311.79	2900
122	1772.73	321.074	48.1612	0.679091	1310.02	2900
123	1789.9	323.695	48.5542	0.678404	1308.25	2900
124	1807.08	326.311	48.9467	0.677717	1306.49	2900
125	1824.25	328.924	49.3386	0.67703	1304.72	2900
126	1841.42	331.533	49.73	0.676343	1302.96	2900
127	1858.6	334.139	50.1209	0.675656	1301.19	2900
128	1875.77	336.742	50.5113	0.674969	1299.43	2900
129	1892.95	339.341	50.9011	0.674282	1297.66	2900
130	1910.12	341.936	51.2904	0.673595	1295.9	2900
131	1927.29	344.528	51.6792	0.672908	1294.14	2900
132	1944.47	347.116	52.0674	0.672221	1292.38	2900
133	1961.64	349.701	52.4551	0.671534	1290.61	2900
134	1978.82	352.282	52.8423	0.670847	1288.85	2900
135	1995.99	354.86	53.229	0.67016	1287.09	2900
136	2013.17	357.434	53.6151	0.669473	1285.33	2900
137	2030.34	360.005	54.0007	0.668786	1283.57	2900
138	2047.51	362.572	54.3858	0.668099	1281.81	2900
139	2064.69	365.135	54.7703	0.667412	1280.05	2900
140	2081.86	367.695	55.1543	0.666726	1278.3	2900
141	2099.04	370.252	55.5378	0.666039	1276.54	2900
142	2116.21	372.805	55.9208	0.665352	1274.78	2900
143	2133.38	375.355	56.3032	0.664665	1273.03	2900
144	2150.56	377.901	56.6851	0.663978	1271.27	2900
145	2167.73	380.443	57.0665	0.663291	1269.51	2900
146	2184.91	382.982	57.4473	0.662604	1267.76	2900
147	2202.08	385.518	57.8277	0.661917	1266.01	2900
148	2219.26	388.05	58.2075	0.66123	1264.25	2900
149	2236.43	390.578	58.5868	0.660543	1262.5	2900
150	2253.6	393.103	58.9655	0.659856	1260.75	2900
151	2270.78	395.625	59.3437	0.659169	1258.99	2900
152	2287.95	398.143	59.7214	0.658482	1257.24	2900
153	2305.13	400.657	60.0986	0.657795	1255.49	2900
154	2322.3	403.168	60.4752	0.657108	1253.74	2900
155	2339.47	405.676	60.8514	0.656421	1251.99	2900
156	2356.65	408.18	61.227	0.655734	1250.24	2900
157	2373.82	410.68	61.602	0.655047	1248.49	2900
158	2391	413.177	61.9766	0.65436	1246.74	2900
159	2408.17	415.671	62.3506	0.653673	1245	2900
160	2425.34	418.161	62.7241	0.652986	1243.25	2900
161	2442.52	420.647	63.0971	0.652299	1241.5	2900
162	2459.69	423.13	63.4695	0.651612	1239.76	2900
163	2476.87	425.61	63.8415	0.650925	1238.01	2900
164	2494.04	428.086	64.2129	0.650238	1236.26	2900
165	2511.22	430.558	64.5837	0.649551	1234.52	2900
166	2528.39	433.027	64.9541	0.648864	1232.77	2900
167	2545.56	435.493	65.3239	0.648177	1231.03	2900
168	2562.74	437.955	65.6932	0.64749	1229.29	2900
169	2579.91	440.413	66.062	0.646803	1227.55	2900
170	2597.09	442.869	66.4303	0.646117	1225.8	2900
171	2614.26	445.32	66.798	0.64543	1224.06	2900
172	2631.43	447.768	67.1652	0.644743	1222.32	2900
173	2648.61	450.213	67.5319	0.644056	1220.58	2900
174	2665.78	452.654	67.8981	0.643369	1218.84	2900
175	2682.96	455.092	68.2638	0.642682	1217.1	2900
176	2700.13	457.526	68.6289	0.641995	1215.36	2900
177	2717.31	459.957	68.9935	0.641308	1213.62	2900
178	2734.48	462.384	69.3576	0.640621	1211.88	2900
179	2751.65	464.808	69.7212	0.639934	1210.15	2900
180	2768.83	467.228	70.0842	0.639247	1208.41	2900
181	2786	469.645	70.4467	0.63856	1206.67	2900
182	2803.18	472.058	70.8087	0.637873	1204.94	2900
183	2820.35	474.468	71.1702	0.637186	1203.2	2900
184	2837.52	476.874	71.5312	0.636499	1201.47	2900
185	2854.7	479.277	71.8916	0.635812	1199.73	2900
186	2871.87	481.677	72.2515	0.635125	1198	2900
187	2889.05	484.073	72.6109	0.634438	1196.27	2900
188	2906.22	486.465	72.9698	0.633751	1194.53	2900
189	2923.4	488.854	73.3282	0.633064	1192.8	2900
190	2940.57	491.24	73.686	0.632377	1191.07	2900
191	2957.74	493.622	74.0433	0.63169	1189.34	2900
192	2974.92	496.001	74.4001	0.631003	1187.61	2900
193	2992.09	498.376	74.7564	0.630316	1185.88	2900
194	3009.27	500.748	75.1122	0.629629	1184.15	2900
195	3026.44	503.116	75.4674	0.628942	1182.42	2900
196	3043.61	505.481	75.8221	0.628255	1180.69	2900
197	3060.79	507.842	76.1763	0.627568	1178.96	2900
198	3077.96	510.2	76.53	0.626881	1177.23	2900
199	3095.14	512.555	76.8832	0.626195	1175.51	2900
200	3112.31	514.906	77.2359	0.625508	1173.78	2900
201	3129.49	517.253	77.588	0.624821	1172.05	2900
202	3146.66	519.597	77.9396	0.624134	1170.33	2900
203	3163.83	521.938	78.2907	0.623447	1168.6	2900
204	3181.01	524.275	78.6413	0.62276	1166.88	2900
205	3198.18	526.609	78.9913	0.622073	1165.15	2900
206	3215.36	528.939	79.3409	0.621386	1163.43	2900
207	3232.53	531.266	79.6899	0.620699	1161.71	2900
208	3249.7	533.59	80.0384	0.620012	1159.99	2900
209	3266.88	535.91	80.3864	0.619325	1158.26	2900
210	3284.05	538.226	80.7339	0.618638	1156.54	2900
211	3301.23	540.539	81.0809	0.617951	1154.82	2900
212	3318.4	542.849	81.4273	0.617264	1153.1	2900
213	3335.57	545.155	81.7733	0.616577	1151.38	2900
214	3352.75	547.458	82.1187	0.61589	1149.66	2900
215	3369.92	549.757	82.4636	0.615203	1147.94	2900
216	3387.1	552.053	82.8079	0.614516	1146.22	2900
217	3404.27	554.345	83.1518	0.613829	1144.51	2900
218	3421.45	556.634	83.4952	0.613142	1142.79	2900
219	3438.62	558.92	83.838	0.612455	1141.07	2900
220	3455.79	561.202	84.1803	0.611768	1139.36	2900
221	3472.97	563.481	84.5221	0.611081	1137.64	2900
222	3490.14	565.756	84.8634	0.610394	1135.93	2900
223	3507.32	568.028	85.2042	0.609707	1134.21	2900
224	3524.49	570.296	85.5445	0.60902	1132.5	2900
225	3541.66	572.561	85.8842	0.608333	1130.78	2900
226	3558.84	574.823	86.2234	0.607646	1129.07	2900
227	3576.01	577.081	86.5622	0.606959	1127.36	2900
228	3593.19	579.336	86.9004	0.606273	1125.64	2900
229	3610.36	581.587	87.2381	0.605586	1123.93	2900
230	3627.54	583.835	87.5752	0.604899	1122.22	2900
231	3644.71	586.079	87.9119	0.604212	1120.51	2900
232	3661.88	588.32	88.2481	0.603525	1118.8	2900
233	3679.06	590.558	88.5837	0.602838	1117.09	2900
234	3696.23	592.792	88.9188	0.602151	1115.38	2900
235	3713.41	595.023	89.2535	0.601464	1113.67	2900
236	3730.58	597.25	89.5876	0.600777	1111.97	2900
237	3747.75	599.474	89.9211	0.60009	1110.26	2900
238	3764.93	601.695	90.2542	0.599403	1108.55	2900
239	3782.1	603.912	90.5868	0.598716	1106.84	2900
240	3799.28	606.126	90.9188	0.598029	1105.14	2900
241	3816.45	608.336	91.2504	0.597342	1103.43	2900
242	3833.62	610.543	91.5814	0.596655	1101.73	2900
243	3850.8	612.746	91.9119	0.595968	1100.02	2900
244	3867.97	614.946	92.2419	0.595281	1098.32	2900
245	3885.15	617.143	92.5714	0.594594	1096.62	2900
246	3902.32	619.336	92.9004	0.593907	1094.91	2900
247	3919.5	621.526	93.2289	0.59322	1093.21	2900
248	3936.67	623.712	93.5569	0.592533	1091.51	2900
249	3953.84	625.895	93.8843	0.591846	1089.81	2900
250	3971.02	628.075	94.2113	0.591159	1088.11	2900
251	3988.19	630.251	94.5377	0.590472	1086.41	2900
252	4005.37	632.424	94.8636	0.589785	1084.71	2900
253	4022.54	634.593	95.189	0.589098	1083.01	2900
254	4039.71	636.759	95.5139	0.588411	1081.31	2900
255	4056.89	638.922	95.8383	0.587724	1079.61	2900
256	4074.06	641.081	96.1622	0.587038	1077.91	2900
257	4091.24	643.237	96.4856	0.586351	1076.22	2900
258	4108.41	645.39	96.8084	0.585664	1074.52	2900
259	4125.59	647.539	97.1308	0.584977	1072.82	2900
260	4142.76	649.684	97.4526	0.58429	1071.13	2900
261	4159.93	651.826	97.774	0.583603	1069.43	2900
262	4177.11	653.965	98.0948	0.582916	1067.74	2900
263	4194.28	656.101	98.4151	0.582229	1066.04	2900
264	4211.46	658.233	98.7349	0.581542	1064.35	2900
265	4228.63	660.362	99.0542	0.580855	1062.66	2900
266	4245.8	662.487	99.373	0.580168	1060.96	2900
267	4262.98	664.609	99.6913	0.579481	1059.27	2900
268	4280.15	666.727	100.009	0.578794	1057.58	2900
269	4297.33	668.843	100.326	0.578107	1055.89	2900
270	4314.5	670.954	100.643	0.57742	1054.2	2900
271	4331.68	673.063	100.959	0.576733	1052.51	2900
272	4348.85	675.168	101.275	0.576046	1050.82	2900
273	4366.02	677.269	101.59	0.575359	1049.13	2900
274	4383.2	679.368	101.905	0.574672	1047.44	2900
275	4400.37	681.462	102.219	0.573985	1045.75	2900
276	4417.55	683.554	102.533	0.573298	1044.06	2900
277	4434.72	685.642	102.846	0.572611	1042.38	2900
278	4451.89	687.727	103.159	0.571924	1040.69	2900
279	4469.07	689.808	103.471	0.571237	1039	2900
280	4486.24	691.886	103.783	0.57055	1037.32	2900
281	4503.42	693.961	104.094	0.569863	1035.63	2900
282	4520.59	696.032	104.405	0.569176	1033.95	2900
283	4537.77	698.1	104.715	0.568489	1032.26	2900
284	4554.94	700.165	105.025	0.567802	1030.58	2900
285	4572.11	702.226	105.334	0.567115	1028.9	2900
286	4589.29	704.284	105.643	0.566428	1027.21	2900
287	4606.46	706.338	105.951	0.565742	1025.53	2900
288	4623.64	708.389	106.258	0.565055	1023.85	2900
289	4640.81	710.437	106.566	0.564368	1022.17	2900
290	4657.98	712.481	106.872	0.563681	1020.49	2900
291	4675.16	714.522	107.178	0.562994	1018.81	2900
292	4692.33	716.56	107.484	0.562307	1017.13	2900
293	4709.51	718.594	107.789	0.56162	1015.45	2900
294	4726.68	720.625	108.094	0.560933	1013.77	2900
295	4743.85	722.652	108.398	0.560246	1012.09	2900
296	4761.03	724.677	108.701	0.559559	1010.42	2900
297	4778.2	726.697	109.005	0.558872	1008.74	2900
298	4795.38	728.715	109.307	0.558185	1007.06	2900
299	4812.55	730.729	109.609	0.557498	1005.39	2900
300	4829.73	732.74	109.911	0.556811	1003.71	2900
301	4846.9	734.747	110.212	0.556124	1002.04	2900
302	4864.07	736.751	110.513	0.555437	1000.36	2900
303	4881.25	738.752	110.813	0.55475	998.687	2900
304	4898.42	740.749	111.112	0.554063	997.014	2900
305	4915.6	742.743	111.412	0.553376	995.341	2900
306	4932.77	744.734	111.71	0.552689	993.668	2900
307	4949.94	746.721	112.008	0.552002	991.996	2900
308	4967.12	748.705	112.306	0.551315	990.325	2900
309	4984.29	750.686	112.603	0.550628	988.654	2900
310	5001.47	752.663	112.9	0.549941	986.983	2900
311	5018.64	754.637	113.196	0.549254	985.313	2900
312	5035.81	756.608	113.491	0.548567	983.644	2900
313	5052.99	758.575	113.786	0.54788	981.975	2900
314	5070.16	760.539	114.081	0.547193	980.306	2900
315	5087.34	762.5	114.375	0.546507	978.638	2900
316	5104.51	764.457	114.669	0.54582	976.971	2900
317	5121.69	766.411	114.962	0.545133	975.303	2900
318	5138.86	768.362	115.254	0.544446	973.637	2900
319	5156.03	770.309	115.546	0.543759	971.971	2900
320	5173.21	772.253	115.838	0.543072	970.305	2900
321	5190.38	774.193	116.129	0.542385	968.64	2900
322	5207.56	776.131	116.42	0.541698	966.976	2900
323	5224.73	778.065	116.71	0.541011	965.312	2900
324	5241.9	779.995	116.999	0.540324	963.648	2900
325	5259.08	781.923	117.288	0.539637	961.985	2900
326	5276.25	783.847	117.577	0.53895	960.323	2900
327	5293.43	785.767	117.865	0.538263	958.661	2900
328	5310.6	787.685	118.153	0.537576	956.999	2900
329	5327.78	789.599	118.44	0.536889	955.338	2900
330	5344.95	791.509	118.726	0.536202	953.678	2900
331	5362.12	793.417	119.012	0.535515	952.018	2900
332	5379.3	795.321	119.298	0.534828	950.358	2900
333	5396.47	797.221	119.583	0.534141	948.699	2900
334	5413.65	799.119	119.868	0.533454	947.04	2900
335	5430.82	801.013	120.152	0.532767	945.382	2900
336	5447.99	802.904	120.436	0.53208	943.725	2900
337	5465.17	804.791	120.719	0.531393	942.068	2900
338	5482.34	806.675	121.001	0.530706	940.411	2900
339	5499.52	808.556	121.283	0.530019	938.755	2900
340	5516.69	810.433	121.565	0.529332	937.1	2900
341	5533.87	812.308	121.846	0.528645	935.445	2900
342	5551.04	814.179	122.127	0.527958	933.79	2900
343	5568.21	816.046	122.407	0.527271	932.136	2900
344	5585.39	817.91	122.687	0.526585	930.482	2900
345	5602.56	819.771	122.966	0.525898	928.829	2900
346	5619.74	821.629	123.244	0.525211	927.177	2900
347	5636.91	823.483	123.523	0.524524	925.525	2900
348	5654.08	825.334	123.8	0.523837	923.873	2900
349	5671.26	827.182	124.077	0.52315	922.222	2900
350	5688.43	829.027	124.354	0.522463	920.571	2900
351	5705.61	830.868	124.63	0.521776	918.921	2900
352	5722.78	832.706	124.906	0.521089	917.272	2900
353	5739.96	834.54	125.181	0.520402	915.623	2900
354	5757.13	836.371	125.456	0.519715	913.974	2900
355	5774.3	838.199	125.73	0.519028	912.326	2900
356	5791.48	840.024	126.004	0.518341	910.678	2900
357	5808.65	841.845	126.277	0.517654	909.031	2900
358	5825.83	843.663	126.55	0.516967	907.384	2900
359	5843	845.478	126.822	0.51628	905.738	2900
360	5860.17	847.29	127.093	0.515593	904.093	2900
361	5877.35	849.098	127.365	0.514906	902.447	2900
362	5894.52	850.903	127.635	0.514219	900.803	2900
363	5911.7	852.704	127.906	0.513532	899.159	2900
364	5928.87	854.503	128.175	0.512845	897.515	2900
365	5946.04	856.298	128.445	0.512158	895.872	2900
366	5963.22	858.089	128.713	0.511471	894.229	2900
367	5980.39	859.878	128.982	0.510784	892.587	2900
368	5997.57	861.663	129.249	0.510097	890.945	2900
369	6014.74	863.445	129.517	0.50941	889.304	2900
370	6031.92	865.224	129.784	0.508723	887.663	2900
371	6049.09	866.999	130.05	0.508036	886.023	2900
372	6066.26	868.771	130.316	0.507349	884.383	2900
373	6083.44	870.54	130.581	0.506662	882.744	2900
374	6100.61	872.305	130.846	0.505975	881.105	2900
375	6117.79	874.067	131.11	0.505289	879.467	2900
376	6134.96	875.826	131.374	0.504602	877.829	2900
377	6152.13	877.582	131.637	0.503915	876.192	2900
378	6169.31	879.334	131.9	0.503228	874.555	2900
379	6186.48	881.083	132.163	0.502541	872.919	2900
380	6203.66	882.829	132.424	0.501854	871.283	2900
381	6220.83	884.572	132.686	0.501167	869.648	2900
382	6238.01	886.311	132.947	0.50048	868.013	2900
383	6255.18	888.047	133.207	0.499793	866.379	2900
384	6272.35	889.78	133.467	0.499106	864.745	2900
385	6289.53	891.509	133.726	0.498419	863.111	2900
386	6306.7	893.236	133.985	0.497732	861.478	2900
387	6323.88	894.959	134.244	0.497045	859.846	2900
388	6341.05	896.678	134.502	0.496358	858.214	2900
389	6358.22	898.395	134.759	0.495671	856.583	2900
390	6375.4	900.108	135.016	0.494984	854.952	2900
391	6392.57	901.818	135.273	0.494297	853.322	2900
392	6409.75	903.524	135.529	0.49361	851.692	2900
393	6426.92	905.228	135.784	0.492923	850.062	2900
394	6444.1	906.928	136.039	0.492236	848.433	2900
395	6461.27	908.625	136.294	0.491549	846.805	2900
396	6478.44	910.318	136.548	0.490862	845.177	2900
397	6495.62	912.009	136.801	0.490175	843.549	2900
398	6512.79	913.696	137.054	0.489488	841.922	2900
399	6529.97	915.38	137.307	0.488801	840.296	2900
400	6547.14	917.06	137.559	0.488114	838.67	2900
401	6564.31	918.738	137.811	0.487427	837.044	2900
402	6581.49	920.412	138.062	0.48674	835.419	2900
403	6598.66	922.083	138.312	0.486053	833.795	2900
404	6615.84	923.75	138.563	0.485367	832.171	2900
405	6633.01	925.415	138.812	0.48468	830.547	2900
406	6650.19	927.076	139.061	0.483993	828.924	2900
407	6667.36	928.734	139.31	0.483306	827.301	2900
408	6684.53	930.388	139.558	0.482619	825.679	2900
409	6701.71	932.039	139.806	0.481932	824.057	2900
410	6718.88	933.688	140.053	0.481245	822.436	2900
411	6736.06	935.332	140.3	0.480558	820.816	2900
412	6753.23	936.974	140.546	0.479871	819.195	2900
413	6770.4	938.612	140.792	0.479184	817.576	2900
414	6787.58	940.248	141.037	0.478497	815.957	2900
415	6804.75	941.88	141.282	0.47781	814.338	2900
416	6821.93	943.508	141.526	0.477123	812.72	2900
417	6839.1	945.134	141.77	0.476436	811.102	2900
418	6856.27	946.756	142.013	0.475749	809.485	2900
419	6873.45	948.375	142.256	0.475062	807.868	2900
420	6890.62	949.991	142.499	0.474375	806.252	2900
421	6907.8	951.603	142.74	0.473688	804.636	2900
422	6924.97	953.212	142.982	0.473001	803.02	2900
423	6942.15	954.818	143.223	0.472314	801.406	2900
424	6959.32	956.421	143.463	0.471627	799.791	2900
425	6976.49	958.021	143.703	0.47094	798.177	2900
426	6993.67	959.617	143.943	0.470253	796.564	2900
427	7010.84	961.21	144.182	0.469566	794.951	2900
428	7028.02	962.8	144.42	0.468879	793.339	2900
429	7045.19	964.387	144.658	0.468192	791.727	2900
430	7062.36	965.97	144.896	0.467505	790.115	2900
431	7079.54	967.551	145.133	0.466818	788.504	2900
432	7096.71	969.128	145.369	0.466132	786.894	2900
433	7113.89	970.701	145.605	0.465445	785.284	2900
434	7131.06	972.272	145.841	0.464758	783.674	2900
435	7148.23	973.839	146.076	0.464071	782.065	2900
436	7165.41	975.403	146.311	0.463384	780.457	2900
437	7182.58	976.964	146.545	0.462697	778.849	2900
438	7199.76	978.522	146.778	0.46201	777.241	2900
439	7216.93	980.076	147.011	0.461323	775.634	2900
440	7234.11	981.628	147.244	0.460636	774.027	2900
441	7251.28	983.176	147.476	0.459949	772.421	2900
442	7268.45	984.721	147.708	0.459262	770.816	2900
443	7285.63	986.262	147.939	0.458575	769.21	2900
444	7302.8	987.801	148.17	0.457888	767.606	2900
445	7319.98	989.336	148.4	0.457201	766.001	2900
446	7337.15	990.868	148.63	0.456514	764.398	2900
447	7354.32	992.397	148.86	0.455827	762.794	2900
448	7371.5	993.922	149.088	0.45514	761.192	2900
449	7388.67	995.445	149.317	0.454453	759.589	2900
450	7405.85	996.964	149.545	0.453766	757.988	2900
451	7423.02	998.48	149.772	0.453079	756.386	2900
452	7440.2	999.993	149.999	0.452392	754.785	2900
453	7457.37	1001.5	150.225	0.451705	753.185	2900
454	7474.54	1003.01	150.451	0.451018	751.585	2900
455	7491.72	1004.51	150.677	0.450331	749.986	2900
456	7508.89	1006.01	150.902	0.449644	748.387	2900
457	7526.07	1007.51	151.126	0.448957	746.788	2900
458	7543.24	1009	151.35	0.44827	745.19	2900
459	7560.41	1010.49	151.574	0.447583	743.593	2900
460	7577.59	1011.98	151.797	0.446896	741.996	2900
461	7594.76	1013.46	152.02	0.446209	740.399	2900
462	7611.94	1014.94	152.242	0.445523	738.803	2900
463	7629.11	1016.42	152.463	0.444836	737.208	2900
464	7646.29	1017.9	152.684	0.444149	735.613	2900
465	7663.46	1019.37	152.905	0.443462	734.018	2900
466	7680.63	1020.84	153.125	0.442775	732.424	2900
467	7697.81	1022.3	153.345	0.442088	730.83	2900
468	7714.98	1023.76	153.564	0.441401	729.237	2900
469	7732.16	1025.22	153.783	0.440714	727.644	2900
470	7749.33	1026.68	154.001	0.440027	726.052	2900
471	7766.5	1028.13	154.219	0.43934	724.46	2900
472	7783.68	1029.58	154.437	0.438653	722.869	2900
473	7800.85	1031.02	154.653	0.437966	721.278	2900
474	7818.03	1032.47	154.87	0.437279	719.688	2900
475	7835.2	1033.9	155.086	0.436592	718.098	2900
476	7852.38	1035.34	155.301	0.435905	716.509	2900
477	7869.55	1036.77	155.516	0.435218	714.92	2900
478	7886.72	1038.2	155.731	0.434531	713.332	2900
479	7903.9	1039.63	155.945	0.433844	711.744	2900
480	7921.07	1041.05	156.158	0.433157	710.156	2900
481	7938.25	1042.47	156.371	0.43247	708.569	2900
482	7955.42	1043.89	156.584	0.431783	706.983	2900
483	7972.59	1045.31	156.796	0.431096	705.397	2900
484	7989.77	1046.72	157.007	0.430409	703.811	2900
485	8006.94	1048.12	157.219	0.429722	702.226	2900
486	8024.12	1049.53	157.429	0.429035	700.641	2900
487	8041.29	1050.93	157.639	0.428348	699.057	2900
488	8058.46	1052.33	157.849	0.427661	697.474	2900
